SK_ID_CURR,TARGET
101308,0.06827367638008106
101318,0.05586963792807132
101327,0.11159211858804338
101329,0.10362561142012638
101332,0.06396691855061874
101337,0.09168784393150166
101343,0.06388734144858887
101345,0.08158181306324622
101346,0.08891070555660711
101353,0.053288496190473926
101354,0.11075568545317838
101355,0.09436582916170355
101356,0.05658809081128679
101362,0.11095251812528781
101363,0.12558045767131007
101365,0.07995412028656328
101366,0.09505243984275778
101367,0.12163139249713463
101368,0.05568845873556082
101374,0.12436709999028166
101380,0.060180631636575124
101383,0.06512768652959439
101398,0.05287841078254087
101399,0.1335006367564898
101401,0.09513324466099014
101412,0.10100610108262872
101426,0.10497692887101154
101427,0.14243982129951324
101428,0.10161036787567977
101429,0.09574422878772056
101434,0.06867664445817599
101440,0.09161461578235239
101448,0.09507097994165097
101449,0.0798548351646152
101465,0.07580329546110774
101467,0.06605088216865983
101472,0.14702855123881356
101478,0.08041520275221403
101497,0.08472821055468172
101504,0.06458279545356026
101547,0.08596212803680245
101548,0.10034209614320341
101555,0.07559559617145481
101570,0.0925319154157202
101572,0.07042053809183191
101578,0.07814501045221225
101580,0.10305693443213688
101588,0.09972454611604342
101602,0.07756004858257431
101610,0.10215052768655773
101614,0.11711226463466284
101616,0.09655276252154923
101643,0.09230293852022356
101644,0.09720392170050235
101649,0.08676295551470617
101650,0.10121278569942456
101665,0.061212086029503815
101667,0.1299162690458075
101669,0.05752444682155498
101674,0.13380930525746484
101675,0.08503792386196951
101678,0.10503892932241558
101682,0.08020617873062257
101686,0.09367536577004748
101697,0.12863071227046485
101700,0.09284068551754196
101711,0.06729681832219994
101714,0.05080583009048295
101715,0.10639287177796627
101728,0.0945338302989319
101732,0.07167396091589545
101757,0.08982194032625482
101758,0.1021604871289375
101759,0.10332324690632308
101762,0.05048136047730649
101764,0.07314549836923195
101780,0.11629200847582535
101784,0.08773853384263819
101789,0.07161647984658746
101816,0.08203210607908944
101819,0.058869875027922354
101827,0.043593853829173246
101863,0.08320482834211253
101867,0.10188718859520006
101870,0.07286242833501136
101873,0.10268604174661358
101878,0.0946208658478616
101879,0.05546307945088569
101880,0.0713592734216367
101887,0.1101080526685664
101897,0.06297367732773473
101901,0.06369490671146766
101903,0.1490737118230771
101920,0.06964216995217981
101921,0.08281902673072326
101922,0.08006943430910897
101961,0.15337247773757162
101962,0.07878041035563653
101971,0.07272347554030875
101976,0.122992558004781
102002,0.10054223416461308
102005,0.06705013429491684
102007,0.13864440953786633
102017,0.07006540443475141
102019,0.12015533381888302
102029,0.06012231840505368
102051,0.09234295413187475
102052,0.06667859444747684
102054,0.07920550658542942
102062,0.11321924394802758
102067,0.09825711941359694
102068,0.09283717091132343
102070,0.07130340786088037
102090,0.07484996375322946
102092,0.14017820471897485
102099,0.12889439021967133
102100,0.05201389976919831
102112,0.10151791313697538
102113,0.09838669651406531
102122,0.10112303574309534
102123,0.07397730517884853
102125,0.06822189077905907
102126,0.10590494527851183
102146,0.09404676606589997
102147,0.10294706273733625
102151,0.08574681587977298
102158,0.09187845223682264
102159,0.07514741019237356
102162,0.07082110363200607
102165,0.08010294896078447
102166,0.09979674492993541
102174,0.06659580134981051
102193,0.13331349644400065
102198,0.08604432629924766
102205,0.10364633864829684
102206,0.09662809482927057
102218,0.08892408760433267
102221,0.09469234158585926
102230,0.08575296855530563
102238,0.08722923198438236
102248,0.06409424485663003
102252,0.10357999673137634
102259,0.06481367780762812
102262,0.10012588698830033
102273,0.06953038498327596
102286,0.08925598932341093
102293,0.08093516324070162
102294,0.058863480450259596
102296,0.07196763029236199
102298,0.10581449213062233
102303,0.07457917663987079
102309,0.09191833722641271
102315,0.06724843778373077
102340,0.07589076281374921
102342,0.06710907415946897
102344,0.08387907881595287
102346,0.1096970699290888
102347,0.06419453864254049
102374,0.1073553288010371
102380,0.10326215115721242
102387,0.08228529530639571
102393,0.07553438874482125
102403,0.08231505385554368
102413,0.08862534118816194
102414,0.06629842254423358
102415,0.07874218371574387
102416,0.08309056887067118
102439,0.08874468927614815
102441,0.08318652117261262
102443,0.07745840012926737
102444,0.10017198835127396
102445,0.14366751627426227
102448,0.07040242549428452
102449,0.09109741911073857
102450,0.1321626905066238
102456,0.0740014709433601
102458,0.09463949066110688
102459,0.07763219766481393
102465,0.053147644656779985
102470,0.12923548385971736
102471,0.06270719926269441
102475,0.11551324034470814
102476,0.10815820084297435
102506,0.06986707951159002
102509,0.06859547596517533
102519,0.08168676521977232
102522,0.07301512264180218
102545,0.07053881706486775
102549,0.1209364813835002
102562,0.06685411799976902
102563,0.07905049899406325
102568,0.10156963545310103
102582,0.11159291341848956
102592,0.05686062375795129
102597,0.08191071932165107
102605,0.09837308469011899
102614,0.09193756651100872
102617,0.09320864275921686
102634,0.0643251398443981
102652,0.06269731907994587
102655,0.04587062609025402
102671,0.05739002449323192
102694,0.0775716659807805
102701,0.10109617315132308
102703,0.04887155445697042
102704,0.06735760672310959
102713,0.042042130408761876
102720,0.09054253977584852
102731,0.07238134215165458
102733,0.0755718876496447
102749,0.10596505968008481
102755,0.06906000134330213
102763,0.07815647659757619
102770,0.10500038366380457
102772,0.09236972251350994
102799,0.09172864226445378
102838,0.08503616742356476
102854,0.07707068581097197
102862,0.12097025758538285
102863,0.09061210459272465
102867,0.07041831683598868
102868,0.06861251151597467
102878,0.08837566201992882
102887,0.08725919247497996
102898,0.10778025555043903
102904,0.08165214735146381
102912,0.12852999121541273
102919,0.0627757283825799
102927,0.07425358561487053
102932,0.09563832964168495
102933,0.13680917652735727
102935,0.05625200297585912
102958,0.09806509758629961
102969,0.0954380340900743
102971,0.07393994087811008
102975,0.06661637369145826
102979,0.10170182295754432
102982,0.05947902855460296
102987,0.12172227266875504
102989,0.08299039368514917
102995,0.08627741129351701
102996,0.08698854034685684
103000,0.05648469594127514
103001,0.1048846935381679
103004,0.07966773138365268
103010,0.08303654484713907
103025,0.10538782255491
103029,0.09933472654839277
103046,0.09331081923008795
103056,0.07875377260423864
103062,0.07845739932073509
103078,0.103202933691137
103083,0.059005442053030585
103092,0.0879997518578653
103096,0.08216002315853055
103097,0.11794269846572654
103102,0.1265272105429786
103112,0.08908045982423415
103132,0.057079594762277135
103144,0.08594249935324916
103145,0.0805369562799385
103146,0.0676776701057706
103147,0.10786574784611581
103158,0.07723811606545632
103171,0.11038692497844481
103173,0.06148934095306712
103184,0.09293619982012273
103195,0.09820546589208408
103196,0.06069598465671533
103206,0.07460204399247276
103230,0.08525095678251475
103231,0.10639885569016633
103232,0.09087318337429376
103239,0.1244073378664346
103240,0.08272354456614261
103243,0.06837233332339662
103252,0.09779028315083074
103258,0.07610042948663562
103259,0.09988203197754311
103279,0.07055949117307173
103280,0.05279103472265093
103286,0.08335814207610065
103287,0.12284864936840707
103290,0.08897866311091335
103298,0.0913659000895465
103315,0.0488050288312864
103319,0.07657615270066781
103334,0.11258192678540524
103336,0.11380177509928907
103345,0.08683937812665767
103368,0.07651773992922994
103371,0.10512056085607553
103377,0.0715604789611362
103398,0.06103038018234429
103404,0.06060078251822244
103408,0.10711600200562293
103410,0.07632923645816679
103418,0.07299238594873177
103420,0.11458063446604846
103432,0.10313850288148366
103433,0.0703151997195563
103436,0.06415979976569834
103440,0.08347147994376024
103453,0.07787948970407368
103459,0.1050784375950551
103460,0.08075649570098231
103461,0.06319909512677964
103462,0.09080286327859771
103473,0.09539329420685519
103474,0.05223652736725927
103475,0.11299178373735036
103478,0.10908586197254033
103480,0.09614080346166305
103484,0.06356780252429742
103494,0.08938659766305618
103513,0.10656823832207359
103515,0.08559001628111426
103516,0.15422863804152234
103525,0.11023415789464495
103541,0.11544821514941118
103544,0.07122241938646531
103562,0.11673277301520649
103570,0.15690564267007545
103572,0.12440957240106484
103574,0.06861542260789348
103575,0.09251371518338197
103591,0.10718454684711343
103594,0.07173138429235351
103609,0.06432927817921859
103613,0.06707543349698013
103614,0.08026931291406675
103615,0.06069873744035709
103624,0.11000882917767135
103625,0.12988080140583236
103628,0.13530423145256676
103629,0.06671769776560525
103647,0.07706363277553807
103648,0.09358891730621664
103651,0.07345845063736119
103658,0.057223854510872356
103668,0.07642261448224039
103669,0.07598267852534307
103676,0.07994357890620529
103682,0.0766113135871994
103683,0.05857565224304796
103689,0.06647994889299326
103725,0.049258418226811145
103733,0.09702616176990708
103744,0.04959806271879676
103762,0.10262664252751869
103771,0.12390605536406152
103773,0.06265341336743642
103783,0.10403710857334522
103784,0.09776802761923985
103808,0.06520887955209176
103812,0.06779023981277155
103813,0.08744953220299415
103814,0.08778164244827502
103818,0.13467457221330648
103824,0.08403041743416129
103828,0.05347967398743751
103830,0.08511202061840477
103840,0.06364332093000893
103842,0.11042602303530612
103847,0.11666174294735829
103848,0.09418057124195668
103851,0.05789985316157958
103854,0.11547290940271727
103857,0.18227333995051012
103861,0.05756583433127452
103862,0.08375629402969478
103865,0.095767577009588
103870,0.05268599048683395
103876,0.09632174234140084
103891,0.14338105911824187
103908,0.067762083155182
103914,0.08459939667079196
103918,0.09526979427418567
103940,0.10035899339035165
103963,0.12806441234445196
103966,0.09915939335705617
103971,0.11928571641941509
103980,0.11003642887105776
103984,0.07805671593003756
103985,0.0856300607144437
103998,0.1256016806926637
104019,0.0763663110919805
104026,0.08856929507539281
104035,0.12295061117902657
104044,0.07587071838813846
104045,0.08465950865816957
104047,0.11229702688270352
104051,0.06430653638027688
104058,0.07776389849511728
104063,0.06847183204695118
104066,0.09122415409788308
104087,0.05066721311310349
104089,0.07548622320254221
104095,0.07992349362604774
104098,0.11483493870933499
104104,0.05592033803218906
104110,0.08900968967053617
104120,0.08351130154768742
104122,0.05833699340471939
104131,0.08344612054473653
104132,0.09225615770565469
104135,0.057072310194192455
104136,0.0836459838903634
104149,0.0733214018936683
104150,0.08382072077399333
104156,0.09115031900526413
104165,0.09033527162878834
104175,0.07565751716522166
104179,0.10432017042586476
104184,0.09271183714331914
104206,0.06513997495390432
104216,0.10255926323950659
104230,0.14882270937028208
104257,0.05776960449468234
104272,0.05186741654301544
104273,0.0883961714113255
104278,0.05021694380887428
104294,0.10126299303424825
104295,0.07453535163995369
104297,0.06541561319671604
104298,0.09520460937603241
104308,0.09998227053759147
104318,0.0806815061270632
104319,0.062352061870612784
104320,0.10474320662080548
104327,0.09970423353083248
104334,0.08807496458789925
104344,0.10563502203851191
104350,0.06754505803020137
104351,0.09696731541398564
104354,0.10624216661204333
104369,0.13104984137415257
104376,0.0884734639689534
104381,0.08393802331931668
104384,0.09614919517348604
104391,0.056020993797542905
104394,0.09186702407480761
104398,0.11934216052482599
104402,0.07423324217360427
104408,0.08719792787775527
104409,0.052724765086033125
104410,0.12417642520637537
104412,0.07973492543252542
104417,0.11513535455105743
104424,0.08870535692100338
104426,0.06591503648475489
104435,0.08362121315050723
104445,0.07050149201434315
104458,0.05781991952915429
104460,0.08608319162766805
104466,0.0753611243965816
104472,0.10431644865902019
104473,0.11572844978323524
104479,0.0541058143917863
104480,0.0774138163796241
104482,0.11624642538481195
104499,0.056451377704386387
104501,0.051353780754334104
104502,0.068798360966516
104506,0.08700775469676986
104510,0.060682645379190325
104512,0.05624998744470276
104520,0.13144397207928507
104528,0.10348180162753486
104529,0.09461993167586287
104541,0.10050862277199149
104578,0.05945199074044318
104584,0.08378327754365944
104588,0.10384316608879403
104602,0.0742035214509046
104610,0.05940026637588376
104611,0.08971097423014451
104618,0.11594369601343542
104620,0.0784452917498372
104622,0.05606565627495362
104624,0.07032202377544754
104625,0.09627192228702913
104634,0.12663432510743708
104639,0.1018852820639989
104646,0.07770598673695932
104647,0.06616403208276171
104652,0.05390360447116017
104670,0.08741624571949495
104677,0.07279991210527202
104685,0.11926909188761828
104691,0.09486966793659296
104696,0.07792446176349209
104699,0.06101776958488727
104712,0.11439898405845722
104714,0.07852127577233219
104717,0.0805303962397177
104718,0.0765957122088163
104740,0.06688902370778892
104741,0.09707262072540433
104743,0.04421877495621354
104744,0.0924124963752203
104747,0.10217567241016608
104767,0.08414230460714955
104772,0.20172405423620565
104776,0.13034617644080815
104779,0.06500025796348
104814,0.08373053918317161
104815,0.07743328926090372
104830,0.09691718729186764
104831,0.12038151706010179
104833,0.11174240654676362
104839,0.07348599383960595
104840,0.09104519275250633
104860,0.08351543163612202
104861,0.06017891960966315
104866,0.08539669135607783
104870,0.07071049287443298
104877,0.09383968426794742
104878,0.05777341566949228
104879,0.07530974027044995
104880,0.08997681511888296
104899,0.08153202602533269
104906,0.05663478233884955
104907,0.11301926812793629
104913,0.092204003619183
104916,0.11437898406124748
104921,0.09454126870023756
104930,0.07543453541419012
104931,0.09350301223255106
104936,0.09999301435107036
104937,0.07660072706931798
104942,0.07928592607243938
104943,0.07580628104298325
104969,0.10494833075504315
104972,0.1410146797319683
104988,0.0912830118610869
105013,0.10315126896154199
105015,0.0894805300722022
105019,0.06987000671430482
105027,0.09566056378963252
105030,0.1019529712431569
105035,0.1587182927388856
105041,0.06461983377298466
105051,0.13650908528750258
105056,0.07331820045178553
105067,0.1697472827806338
105071,0.09820838729424176
105072,0.062039573270372156
105074,0.1342624112154261
105091,0.10681060576022947
105101,0.07203601186392242
105103,0.08616196560671825
105134,0.09403030383268299
105139,0.0873498118800183
105142,0.13559857787031418
105146,0.08273364314963151
105163,0.0800776581017808
105168,0.10715726261756864
105172,0.05486679464664445
105176,0.127550083834489
105195,0.08396481420500901
105196,0.12697356459841364
105197,0.05942782808002947
105203,0.08539380746088325
105223,0.08201102666774006
105227,0.091469405497604
105228,0.05984710491185461
105230,0.11496558098189211
105231,0.13917400374710806
105239,0.07783078234996724
105242,0.11416857095991043
105244,0.08753985007555388
105245,0.10862403103417217
105248,0.049740885495982747
105249,0.07623275231008753
105266,0.1253921377083579
105271,0.1319945495899067
105276,0.10180600905802371
105282,0.10059487214503414
105292,0.08557924067738255
105297,0.04666759780287155
105332,0.11391535205638202
105333,0.07605868592330564
105343,0.060446630012562536
105344,0.05535221708097962
105345,0.09913785774355319
105357,0.08627834094547181
105359,0.08575159228072436
105366,0.07251396722966225
105367,0.10104554056947207
105370,0.04575156141183769
105377,0.08666575893146779
105390,0.09142160514346369
105399,0.06556496350710911
105403,0.07635573885177295
105404,0.08247134780031906
105414,0.06592803610922661
105417,0.08233468828176742
105425,0.12004448938241385
105452,0.06525497628164274
105454,0.11171473617612931
105456,0.12327950420464484
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124403
105493,0.10583365777124107
105508,0.12078599539770614
105514,0.09840546689293839
105515,0.05381159904578725
105528,0.12804908026955839
105529,0.06647661278286295
105531,0.06442991304896305
105532,0.0692629881446052
105558,0.05456050389574702
105574,0.08399255431895554
105578,0.05617660233962125
105584,0.14118344354088835
105595,0.1009766888693198
105617,0.10381546694742975
105618,0.07845039832284738
105621,0.07281311642292766
105625,0.0707442812287748
105629,0.07962781751537225
105630,0.059584219904637976
105634,0.06803731948045524
105635,0.09318936777943337
105641,0.08268075589438179
105647,0.10991970767805621
105648,0.07801208825680299
105655,0.06773711360323896
105657,0.06265297055945178
105672,0.1139563897590774
105678,0.08858957616440384
105682,0.07419048591469735
105691,0.08938126104911709
105692,0.07815592799767283
105706,0.1135451063148936
105712,0.11014261073306919
105720,0.08609168154967506
105734,0.07138207687948177
105735,0.08649843635079489
105736,0.08870745767760332
105737,0.0509955003294305
105738,0.1229801151769495
105740,0.1191437810516474
105744,0.06718995450420463
105747,0.1080776266909911
105749,0.10049840832367249
105754,0.08661179282053011
105758,0.06705102601919773
105760,0.07382320279671849
105767,0.08456968499708296
105784,0.11622767159334212
105791,0.08602549880579767
105802,0.0820711714172883
105807,0.11857040402951864
105809,0.07322734235919046
105816,0.08233541187279152
105817,0.05512179119269783
105824,0.11023193750876178
105832,0.10015314574626434
105856,0.08200841603380961
105865,0.0737950071496331
105899,0.07042229596698547
105906,0.0464145358230912
105916,0.08530204759076948
105923,0.09695723490178322
105937,0.09699243891912775
105965,0.062356642480177304
105966,0.0836382325606857
105968,0.07033232648825169
105973,0.07554405519612988
105976,0.10056929699514595
105978,0.06180847394855833
105979,0.06772288208843384
105991,0.09600992782402758
105998,0.07672492336902632
105999,0.08843819724953748
106000,0.09615623252490695
106001,0.08920085504418064
106010,0.07740358289119947
106011,0.09811420791303499
106013,0.10549181877180323
106015,0.08514080014237788
106026,0.06370536326110099
106032,0.06677693262750589
106035,0.0850764505288571
106040,0.078148596039737
106041,0.11965255742050351
106044,0.05153359970373679
106053,0.09727485854761461
106054,0.06112564267893584
106065,0.11305478043288868
106081,0.06697013568400818
106083,0.08870420878872783
106087,0.0891177250146206
106090,0.08799467859327713
106101,0.04797332861843472
106102,0.11569091159744514
106109,0.07572657780949152
106116,0.06139171560260991
106150,0.0633573196321739
106155,0.17758099345628436
106166,0.08934978984374509
106176,0.08051906824605512
106189,0.06450313426368516
106199,0.11003423301497156
106205,0.0998379489149155
106206,0.08656646309225968
106211,0.0824337420190258
106214,0.05916816894704505
106216,0.06932240075838043
106217,0.0942319182665608
106225,0.07457287650560107
106249,0.06297976570491114
106256,0.08277321531442519
106258,0.07043985266527224
106261,0.08721819404700962
106262,0.10408914096870725
106264,0.049339797070726256
106271,0.08791651522591942
106276,0.08035022168076049
106277,0.08587972191710964
106286,0.10152777493919903
106293,0.05976581024161035
106295,0.07276223958207485
106296,0.08953107924702246
106297,0.11572198134518936
106298,0.083351445104715
106311,0.0646738800976695
106314,0.11501428851082694
106320,0.10288281301004472
106334,0.09204820091208228
106346,0.07201158969886444
106347,0.06998700452043435
106349,0.08208645494660295
106354,0.0965351000852246
106360,0.06268138430170986
106373,0.07468206440248026
106377,0.06944073952957454
106386,0.10220191748872534
106387,0.09999236252210003
106391,0.05283947276343896
106401,0.1196492104155509
106411,0.11563254274509562
106413,0.1147950653145776
106426,0.09222863692243742
106427,0.06381223860855764
106428,0.11704647606120261
106434,0.09784293344078375
106438,0.08437858697991495
106440,0.09808872956307653
106441,0.059997429855231384
106452,0.11564310885177709
106453,0.08228040173373215
106454,0.09841080749105838
106457,0.08553358837877865
106484,0.06825743157532746
106488,0.1449081999424019
106491,0.08296017875775803
106514,0.08076365994797052
106527,0.08083522614487076
106528,0.07063593815608382
106529,0.05772972694454152
106534,0.11804525738311182
106550,0.10281185914910985
106577,0.07908309378496137
106585,0.12910249507345936
106590,0.06444213815647747
106607,0.07631480730891227
106610,0.10054074471170225
106611,0.08785408275169714
106612,0.12664162869317683
106624,0.058869981084011286
106631,0.06150417168923695
106647,0.16180170248178188
106660,0.11232191301797169
106674,0.09105997696216023
106687,0.0666487655149199
106712,0.10038392136094494
106713,0.08572623971875738
106717,0.06731921405216006
106720,0.0885632956781343
106721,0.08718946841227043
106724,0.0746676946514418
106735,0.09585460001398231
106739,0.0906614075303728
106740,0.08000812329345622
106754,0.06514636847717818
106760,0.16181755520667138
106761,0.09549859172425859
106784,0.11222130641930016
106787,0.08496014692818651
106797,0.06460733883021598
106798,0.07440387476485291
106802,0.11831792906740148
106803,0.09400321931789893
106804,0.14202950223787011
106805,0.07173605479917879
106810,0.11332914945144221
106812,0.09258428479891098
106813,0.06718242753187995
106817,0.06516306051157877
106822,0.1132414129700597
106823,0.0857930836025284
106827,0.057991403289671964
106841,0.07215771165045205
106851,0.0951170638946011
106852,0.09543169668499765
106853,0.14292919474231627
106854,0.1553883213584203
106861,0.10209979858078744
106873,0.11752880109731771
106877,0.06777741835684466
106878,0.0827896982914679
106881,0.10234875762702436
106900,0.0864968346640784
106906,0.06523995329549696
106907,0.07859303434383477
106914,0.08017619538883011
106916,0.09764740482641653
106924,0.07206792626690522
106931,0.0681178435172289
106936,0.11036060028976491
106937,0.08361705920907675
106938,0.06159265806465663
106939,0.09370892194043962
106943,0.0758172195075556
106944,0.07555833974689541
106967,0.09926074734268485
106980,0.07045159243744334
106986,0.05976349110626377
106987,0.08336792202515586
106990,0.05990429695188379
107013,0.04668086130454827
107023,0.09085901942603619
107033,0.06408764385290554
107037,0.09359057288061096
107048,0.09455456000076293
107071,0.10194382816182543
107081,0.04988937195199111
107113,0.07668283972709766
107130,0.059358387685503215
107131,0.07979751108446581
107145,0.08662969152325585
107156,0.07891854029750667
107219,0.0738013039435326
107222,0.13197380742578402
107223,0.18059407473193773
107232,0.11426385479003051
107245,0.08339212447945249
107246,0.04855529020177515
107247,0.06514599889477642
107256,0.05910066978489154
107259,0.08337706350978887
107260,0.0485542855132669
107279,0.1291327886136782
107280,0.07297034955734794
107281,0.08396901264429568
107285,0.08248294961628051
107329,0.09675101107679632
107337,0.08353390263794008
107349,0.07348546419543002
107350,0.09256843454369462
107351,0.056492219241432565
107359,0.14987075081277326
107391,0.08137447413425042
107394,0.10263009790029545
107395,0.06109120084257107
107406,0.11066757943098489
107416,0.11045790293603858
107417,0.08011340041187101
107418,0.08026348398681217
107419,0.06877521824562437
107444,0.08391669967417073
107445,0.09542627026715024
107446,0.08455759733983001
107460,0.08943140026285938
107470,0.08904195540046082
107475,0.06666321170998817
107520,0.09447837873564643
107526,0.07355092274284865
107527,0.050381308905831694
107530,0.061971845398946575
107532,0.13771077982341368
107534,0.10573139888183289
107535,0.08992134158109553
107554,0.10793855429363469
107556,0.08379887829180668
107559,0.10003738574787417
107561,0.05656166088290845
107564,0.07125729946370253
107566,0.0902735602889664
107571,0.06867347003687074
107590,0.08945084958095512
107602,0.0877324832920859
107625,0.11375557998541243
107626,0.12946614628899314
107635,0.08270581996021664
107636,0.0684554817020219
107645,0.08960761616900277
107652,0.09782716609125143
107655,0.05407759146108345
107668,0.06520503995881714
107670,0.07247747547399999
107677,0.04446015182875631
107680,0.10312072387804987
107683,0.0903147905923887
107684,0.06376870787801321
107691,0.08269636631074506
107692,0.11372878031682562
107703,0.09801146148976245
107709,0.050958043197816785
107710,0.07948784420800765
107721,0.09460001486772755
107725,0.09517620169149854
107727,0.10891306312484153
107739,0.07781111491103883
107740,0.10620694559565161
107741,0.09042128803212532
107747,0.07884099074353008
107765,0.13647752182865422
107768,0.06133289339970502
107775,0.0965726500595588
107782,0.11685053184188172
107790,0.0655733613683703
107801,0.06887482449696365
107807,0.05481384796950928
107811,0.1168561394668606
107817,0.10834632389050715
107826,0.07200768914741343
107838,0.08490502438177613
107839,0.07900178708579585
107843,0.07216697586562425
107847,0.06432240878783009
107849,0.095652469560108
107850,0.08341901616646984
107867,0.09947579069844785
107871,0.09379509145619924
107908,0.08057871444724894
107913,0.12656244755348817
107927,0.0921855971696577
107931,0.051520925658796485
107955,0.05865997152260016
107962,0.0791314685187588
107977,0.07563424244706281
107978,0.07666591023576778
107993,0.063086430210742
108010,0.08284719839817231
108016,0.09428645535890057
108018,0.14166221711183064
108027,0.1236673350652519
108045,0.08389596263032763
108069,0.11987633179634066
108082,0.10428082246416213
108089,0.08731359479834347
108092,0.07170846423007354
108106,0.07065979597060901
108112,0.07513379869416108
108120,0.1195303034032447
108122,0.17537873500414514
108135,0.12443512602388052
108170,0.0727624814677997
108171,0.0869431327776061
108177,0.06411591948575365
108180,0.11046655282885748
108183,0.0905560830425959
108184,0.055058906698996775
108185,0.08618531520431569
108192,0.0912602868623307
108195,0.10512454265868716
108196,0.11404905459002034
108218,0.061364483620513374
108219,0.1229048938442738
108243,0.1088775750004753
108249,0.05624406901132042
108251,0.05130261080402299
