Id,SalePrice
1577,182175.28311975097
1578,140363.44456982714
1579,130724.38523316426
1580,197456.52749142333
1581,161063.673126577
1582,128142.32078651585
1583,299943.87699811097
1584,218704.1673766806
1585,144444.16435678603
1586,70933.03191515006
1587,104626.22283759444
1588,147966.29260933405
1589,93917.59633216714
1590,137450.80702260998
1591,90168.15301000852
1592,113661.9354890197
1593,133035.94665807622
1594,126240.92036929709
1595,102953.09624096178
1596,197983.4385068242
1597,159028.58019370592
1598,198393.29062729076
1599,176394.98389055178
1600,175698.98667867947
1601,69633.56970426321
1602,117537.14144940214
1603,77413.72280486513
1604,260854.18758728835
1605,252294.73600759043
1606,169364.34391914963
1607,182430.55091381294
1608,227405.18098426395
1609,181534.1414437927
1610,147831.30063995806
1611,132378.73495684884
1612,170154.9431549475
1613,168683.13665747936
1614,140772.4857383031
1615,98339.77921494874
1616,82337.92862946508
1617,97165.73205846552
1618,119620.07441257575
1619,144743.98595246708
1620,156367.505082454
1621,131042.7338547823
1622,153079.06313729152
1623,267896.5362574634
1624,209789.71527509092
1625,114940.26743998572
1626,174872.76732446096
1627,186080.99030689706
1628,278393.95698130893
1629,170239.13313555968
1630,313767.375955164
1631,215671.1102911281
1632,220137.37592315642
1633,177401.42843294077
1634,186723.23161617346
1635,184661.2399223794
1636,160167.4433407882
1637,202968.30825527647
1638,195107.89107849466
1639,179928.0946816864
1640,260517.9573820213
1641,176615.50599141486
1642,234878.65623478664
1643,220810.30320412287
1644,222729.89450579343
1645,243163.0318514753
1646,168598.52030144288
1647,164690.80608143643
1648,129617.15857048774
1649,148775.22775429633
1650,112279.53640783957
1651,120662.93175360923
1652,110807.41834156713
1653,110196.68056001635
1654,140717.00023152737
1655,145451.115748762
1656,141248.54115391936
1657,144217.47938566032
1658,143443.09814931484
1659,122667.6676735178
1660,150303.89200847654
1661,450820.83584339457
1662,362582.0680034969
1663,362339.4721482463
1664,496442.32148999354
1665,297413.47035295074
1666,307289.3891233526
1667,353107.18255138554
1668,341324.9399434277
1669,292221.286619263
1670,336175.549392208
1671,257410.3448218941
1672,420705.01500565384
1673,289078.3718690811
1674,244318.27790836975
1675,185972.08294035122
1676,190607.65916064213
1677,203371.25367541745
1678,434115.5446624592
1679,349983.2448839896
1680,296786.2853728206
1681,231654.96206360136
1682,293984.9497718476
1683,178418.1456293813
1684,185701.23337788883
1685,182565.8489838263
1686,172734.49753784438
1687,179952.24812391368
1688,195487.50613829118
1689,203479.27663665777
1690,213243.6855376022
1691,201471.6436011876
1692,275615.4886569688
1693,178838.9101381318
1694,185787.8773532619
1695,167101.5467882913
1696,277669.0305979229
1697,171755.38950763963
1698,330100.1865677457
1699,332269.66842021595
1700,241715.95511722512
1701,269482.9830575359
1702,249209.9075791892
1703,248626.9272922022
1704,278879.17891132995
1705,248454.54877911307
1706,393566.0834204855
1707,204230.43551567828
1708,199190.09710499886
1709,271494.08603827725
1710,219097.78650043183
1711,270081.33186428034
1712,250830.83977444557
1713,262520.0142126212
1714,215015.11358928637
1715,206517.17096088457
1716,178371.83791421546
1717,179079.49044355887
1718,132407.98807584928
1719,202986.77051092635
1720,250909.38832215036
1721,171939.99872505703
1722,125618.99868839531
1723,161684.1551025359
1724,205958.30434127824
1725,235873.1679789419
1726,188055.51564968104
1727,147049.01403934543
1728,193485.54644219426
1729,161153.93071094796
1730,167805.3604253869
1731,128592.75595406558
1732,133964.23981380006
1733,111871.67198520209
1734,122359.41741663813
1735,147190.98567533385
1736,114661.40609889972
1737,305177.9987912091
1738,231293.8116500139
1739,258259.19173201572
1740,205893.41066126607
1741,185279.73979394848
1742,160190.9587938002
1743,175970.77045348258
1744,291370.0839258601
1745,199470.14554020157
1746,195619.7896836966
1747,212434.29095597385
1748,228293.34578210255
1749,152699.2714403031
1750,128307.65120514933
1751,268155.2139084203
1752,117427.2085362397
1753,144767.54087142638
1754,197197.79420334828
1755,168637.44578934473
1756,133844.14412638004
1757,117743.13870962495
1758,149174.84790499823
1759,157889.06237444942
1760,160579.32381257263
1761,141052.66294197418
1762,173145.9141968003
1763,177395.655118119
1764,108661.88375101877
1765,166993.8631486652
1766,195363.00897677554
1767,238925.54267234876
1768,138520.27612525024
1769,178828.01626745999
1770,164590.7681296024
1771,108034.885365633
1772,129626.87032058273
1773,123621.64225359948
1774,140402.34522671837
1775,144742.3381144141
1776,126822.25885738307
1777,108743.14630506762
1778,141207.50386382983
1779,119929.15088396304
1780,186022.72547276938
1781,122227.89605583435
1782,88389.23430316996
1783,142308.79820598298
1784,106232.8477066869
1785,114627.38261047931
1786,138276.28017331025
1787,172513.84434444224
1788,72658.86497218447
1789,93673.83548956412
1790,73230.93017007248
1791,199626.96898320186
1792,157903.59359787995
1793,135182.65317932278
1794,156791.66783637504
1795,125840.6603462198
1796,137047.4883396047
1797,117773.4467549652
1798,116974.39138092953
1799,103594.44582710872
1800,127081.3823543644
1801,120422.37213565275
1802,138475.61559929515
1803,147315.30353476325
1804,139642.89752141092
1805,142565.96840016666
1806,129834.90103154637
1807,134644.24144778808
1808,122900.99844845718
1809,118809.87836486241
1810,134928.84450325865
1811,100397.77728905834
1812,93135.3517863804
1813,118228.44802099653
1814,99420.10117808795
1815,60302.922971147316
1816,112284.27475639158
1817,108874.05078123957
1818,142844.32549935725
1819,129612.26047775122
1820,76384.04381189974
1821,126306.17555266348
1822,152812.30107871903
1823,59225.01294760018
1824,122306.85167734144
1825,136048.0309313215
1826,104599.04870917308
1827,94952.57571366604
1828,125746.02151601444
1829,135293.4095877371
1830,138771.82420106078
1831,135363.72326814831
1832,75273.63207803643
1833,151301.4430918961
1834,133030.19780782872
1835,108513.28431046219
1836,119170.60620784554
1837,83704.88712095318
1838,115206.66982555056
1839,117173.8777594927
1840,133776.8125454862
1841,127479.44902034965
1842,93338.5029579879
1843,120136.43307888017
1844,141266.7108022353
1845,134716.28138642514
1846,153262.60766639851
1847,158965.86119367
1848,58994.51699075937
1849,117068.79922198608
1850,115547.26987283595
1851,144530.3549655145
1852,129769.12996374008
1853,121904.99682665775
1854,166976.3953723318
1855,141435.19016252714
1856,225748.88200278435
1857,133621.86815980636
1858,140460.87968468116
1859,124733.03776359139
1860,143812.86268568673
1861,123615.04763660821
1862,357912.2803527533
1863,355473.95116606547
1864,355473.95116606547
1865,326864.7207537572
1866,337470.14572138153
1867,235772.38508075522
1868,300298.8958633724
1869,212500.56221738658
1870,232854.11181699162
1871,251534.7347490283
1872,179826.22901040784
1873,228683.0266147294
1874,149763.89197878147
1875,199255.9184346535
1876,193224.79503385784
1877,210212.7433234553
1878,206345.85769103043
1879,121096.06943262437
1880,133035.19334631402
1881,247704.84573783996
1882,250085.99551816267
1883,185373.6783117599
1884,199909.8002586819
1885,228414.74247811158
1886,279620.5144317963
1887,222048.25841379573
1888,282605.46397883794
1889,168128.54705193025
1890,116558.4901621927
1891,144716.15639873338
1892,96780.6326231536
1893,121214.98572836153
1894,120565.86266865215
1895,124708.34947542976
1896,119976.44683396883
1897,110011.39387227703
1898,117123.68632007741
1899,149930.99444879568
1900,140434.40097402703
1901,147525.11042793124
1902,121387.23725200693
1903,204154.562244608
1904,122045.26355627808
1905,187860.46745162236
1906,135385.81625764002
1907,191999.27619037632
1908,118505.11323388694
1909,145178.11446384032
1910,130336.46080270398
1911,189550.14150026347
1912,274513.4553339463
1913,147596.5024371567
1914,74914.41934530188
1915,276008.3652948076
1916,28246.846453816608
1917,240621.6005067446
1918,144502.54064652824
1919,182692.20900040885
1920,151358.58498972695
1921,364109.06760201737
1922,301954.70532500994
1923,226768.05297643258
1924,218700.64772717273
1925,198673.14247576267
1926,359372.4855716287
1927,133942.0834084928
1928,162172.90981421535
1929,121647.14671128307
1930,126697.07138350939
1931,145360.11320089287
1932,140066.48518146834
1933,170594.0931801093
1934,174705.7930417517
1935,167928.81096378117
1936,181575.4365482857
1937,179438.30467530672
1938,178363.51337020277
1939,221430.4680072738
1940,182799.84939141906
1941,168826.32117969336
1942,189848.09240905786
1943,202383.0460666454
1944,321188.6506858275
1945,341802.78248596005
1946,74454.00222263801
1947,249135.42526175381
1948,167313.84136171994
1949,247682.44912687072
1950,198259.45063827906
1951,253001.50245681667
1952,208472.6538237413
1953,181253.3546513854
1954,182655.80948371458
1955,126723.21839038121
1956,370138.30354645755
1957,151787.2269751852
1958,321948.8347131281
1959,140200.69591278394
1960,109104.06567521184
1961,120164.70704259445
1962,106492.84826922146
1963,114839.62189153652
1964,108337.39513940834
1965,145316.5994509732
1966,146331.7260253265
1967,280030.9672167087
1968,388753.94865937287
1969,353081.73778086127
1970,363426.8769560549
1971,497730.2512134076
1972,356043.55797602615
1973,281658.9510001906
1974,321714.4218913593
1975,623302.0401193019
1976,266301.3014215607
1977,334491.2074455313
1978,322199.2425634158
1979,305657.41086650116
1980,183907.5007749198
1981,313996.74691647
1982,209476.93599956203
1983,195248.73899179467
1984,171455.53986438818
1985,223564.89697521683
1986,219280.84992169598
1987,187159.01924713122
1988,182203.08313543303
1989,201438.09407209832
1990,217645.56781628187
1991,218592.1529941578
1992,217352.27020230365
1993,185605.8676818588
1994,231019.18737752538
1995,183882.54244806946
1996,246498.7040118931
1997,300241.8026244702
1998,287883.65695361124
1999,272161.44046143384
2000,313769.9194446254
2001,290348.14360583195
2002,251298.69557896114
2003,259554.80804153442
2004,291576.4256442659
2005,228331.27276542818
2006,216683.30731879346
2007,252340.30525551783
2008,218432.8122651576
2009,193444.85183504116
2010,200436.59123459892
2011,142941.2249145064
2012,178699.26945473938
2013,176040.775702343
2014,191363.31835768686
2015,194553.423279709
2016,194252.1517538582
2017,199629.08697268114
2018,117520.55984515858
2019,138888.84913814985
2020,101038.83562150193
2021,96612.5538129717
2022,182217.6907029386
2023,139640.8333272905
2024,302155.107118062
2025,364932.85411485744
2026,177108.6117058366
2027,160291.7333762947
2028,148360.83937076625
2029,168787.62373077098
2030,255819.32774445348
2031,229355.07536581514
2032,238029.7074685691
2033,242982.31904344982
2034,177139.97800937865
2035,209210.2581357555
2036,212411.17116467276
2037,215390.96211566436
2038,329829.01133686776
2039,200625.41901048517
2040,304963.23129364254
2041,292598.5034425725
2042,201886.34613655068
2043,184423.42774154362
2044,178809.12944602265
2045,209683.8413799859
2046,144570.35873882117
2047,140633.14237647856
2048,148805.49647809123
2049,145290.807483713
2050,173038.71884918152
2051,117322.3713513708
2052,121889.79696000702
2053,153019.19218045243
2054,101975.11409785514
2055,145378.7684151209
2056,156283.90580306185
2057,115514.6015505491
2058,206082.13405842957
2059,130242.31465225243
2060,177355.3951724371
2061,179171.7698437938
2062,120228.29046290416
2063,118383.89472386637
2064,123100.78867971874
2065,113790.73712608514
2066,160475.25972708035
2067,118237.4685561399
2068,142195.79914751116
2069,85469.50060920957
2070,112125.90952971703
2071,98740.57536527707
2072,142448.87635748376
2073,137731.86827639176
2074,191769.49022509347
2075,140876.5359545629
2076,115096.19301021166
2077,149731.97356147322
2078,119989.13375674468
2079,143621.80896307572
2080,122445.57371452785
2081,123950.30009557541
2082,111009.41533583275
2083,135711.9088205182
2084,109630.74984377077
2085,117503.10510308534
2086,116557.98299674461
2087,126398.67437345054
2088,92876.51361609371
2089,91826.98578263658
2090,129426.90263099252
2091,101324.2621974455
2092,123244.04740842301
2093,111542.84388626023
2094,116446.34917414328
2095,143439.481572607
2096,86860.82257556362
2097,102094.01923313635
2098,139697.44325156912
2099,58700.48583463626
2100,74070.74402133499
2101,107361.092282688
2102,142527.63214277162
2103,101490.96738656117
2104,140956.76651058678
2105,125519.57363514297
2106,60497.300489385
2107,192882.32532295553
2108,117580.71871495142
2109,105367.2776702572
2110,111616.1613792678
2111,155460.01309112634
2112,123449.51651995187
2113,122026.40944606205
2114,125032.12313413667
2115,155712.09104757826
2116,110174.7906118569
2117,135679.2650599414
2118,125432.9739695199
2119,117261.94626361175
2120,128846.82597431737
2121,inf
2122,114201.4184887055
2123,88675.21532729776
2124,153041.06521624062
2125,134567.1867775117
2126,144026.85820933385
2127,153481.74460662308
2128,131333.94733240438
2129,90729.02633423047
2130,120931.79219937611
2131,149967.20116171264
2132,109549.40514239937
2133,125974.40969415211
2134,130526.1165311283
2135,109554.90982873952
2136,68189.14339194309
2137,100242.34954229985
2138,139486.90385135196
2139,157142.83718010318
2140,139745.8795946846
2141,174037.69407845163
2142,124577.11010393235
2143,143908.2317904169
2144,115712.18469383112
2145,143169.53059414966
2146,163087.8461634208
2147,138802.54797078623
2148,145196.31359853034
2149,163608.8881510568
2150,220304.43367862643
2151,126541.38871384592
2152,157189.46117872902
2153,184528.79946302506
2154,100474.7221115641
2155,137760.12012731787
2156,266304.0633124925
2157,235581.53574108117
2158,236715.0976235815
2159,217807.78756986102
2160,187198.16836414026
2161,254204.1415520082
2162,381357.314406078
2163,370493.8492465529
2164,253754.66708517802
2165,189286.1075312977
2166,158167.46790857994
2167,215004.32282252915
2168,196087.86444700728
2169,192094.64073173187
2170,211342.46522009443
2171,167235.5038749914
2172,130618.78613851636
2173,170138.45292457816
2174,220140.70875088853
2175,290848.8092578994
2176,296761.02526962216
2177,232379.49569010106
2178,217115.96517369358
2179,142418.49147528378
2180,197485.24688109354
2181,194777.4892702817
2182,224491.64676391284
2183,193996.49560645077
2184,117707.88506615366
2185,130979.43467961457
2186,152281.5413375501
2187,169033.6433294498
2188,160404.1682987732
2189,314064.6549058805
2190,76187.62955717127
2191,78973.27166344911
2192,85328.22643882729
2193,105308.13881987226
2194,108858.34093517718
2195,106551.09641503521
2196,104125.35604067222
2197,118028.6928819357
2198,161640.78394536878
2199,192056.45946897197
2200,133094.67845413115
2201,129181.58274953591
2202,205898.27053485136
2203,122920.66174368294
2204,147010.56760844358
2205,102514.42995435448
2206,124280.6687677548
2207,187424.23071894117
2208,233840.10712252487
2209,189538.8663034228
2210,126328.21337790588
2211,117854.07688110741
2212,130704.8759213477
2213,110736.63201071815
2214,144131.733088025
2215,103216.52466355833
2216,142977.26914507078
2217,71394.8009664835
2218,95181.64957563896
2219,88825.76872407997
2220,75638.24150128712
2221,278585.54658296244
2222,252386.66499368695
2223,297018.025050018
2224,222106.5272636256
2225,121059.7685971292
2226,182622.14938094147
2227,204711.5726753296
2228,270453.97136887914
2229,248232.76301132093
2230,145504.3743133535
2231,211633.4304865819
2232,186672.76555831035
2233,173649.79448282844
2234,255225.9061533832
2235,226122.3856348458
2236,261625.69195579688
2237,321824.1449689943
2238,204140.7756639359
2239,117446.2830869061
2240,161102.47221782795
2241,151856.2281895636
2242,129319.35315092489
2243,138075.46222726675
2244,113798.23205315921
2245,108448.92784213569
2246,139452.32137083256
2247,129161.68008800036
2248,125994.19672397121
2249,125225.43518907107
2250,132294.72836154464
2251,97369.33408022627
2252,175529.612275884
2253,153432.26951176865
2254,176871.96529250196
2255,187372.72640557884
2256,177394.65062282473
2257,209436.9725807416
2258,172124.6422144367
2259,179311.38429941895
2260,130009.80003914784
2261,190130.8944971377
2262,188358.60552358997
2263,358239.1702696491
2264,514325.89317693043
2265,161721.98548351243
2266,254227.64309122125
2267,307916.24944043555
2268,405979.2846362793
2269,162933.07618430263
2270,201009.4671017594
2271,216397.20089437338
2272,235466.89819431608
2273,168519.25989563507
2274,179965.64545833666
2275,161026.50543111906
2276,200411.08598808735
2277,188406.47276348533
2278,148094.76081846238
2279,121470.6744847501
2280,113623.91467880028
2281,165737.95740981755
2282,178528.47126350063
2283,117391.83257297419
2284,120272.46401527368
2285,140501.80886470468
2286,123230.39199323437
2287,350596.4389388916
2288,266448.10227797023
2289,328856.50152464566
2290,417392.018532569
2291,310839.6431399241
2292,426269.6570349481
2293,449698.48687273014
2294,361449.44599548815
2295,477305.1697467646
2296,253252.4394458901
2297,330559.3791583012
2298,325625.94719982916
2299,352389.62443618936
2300,309529.56826446427
2301,308074.56897178735
2302,246302.6955137237
2303,247664.97025217838
2304,239216.83731284304
2305,191447.62875916983
2306,187004.83422134773
2307,199670.7731025719
2308,212367.8125149406
2309,269098.5607051447
2310,201053.2270514808
2311,202981.37442242663
2312,185494.54060799305
2313,179411.53604588515
2314,183225.06065815943
2315,186594.8954400177
2316,210807.86855703828
2317,189972.42681597464
2318,184393.27763479785
2319,189315.105496621
2320,190705.7653061071
2321,240939.50494331057
2322,194226.04423874232
2323,188140.5442395739
2324,198586.26560161382
2325,220031.32912996967
2326,184097.28163004565
2327,205153.46196435744
2328,227925.91531288225
2329,195206.09114495403
2330,186230.3730931257
2331,341379.1015957174
2332,388647.0032638007
2333,320537.4259761554
2334,240292.54257466816
2335,278678.28462641215
2336,288549.2436595369
2337,199966.89610883006
2338,268999.7750058147
2339,222738.5903218193
2340,390962.7066374435
2341,220945.59096517233
2342,240935.87159388413
2343,227337.44585979043
2344,219548.36425106923
2345,230120.58246007535
2346,212500.06824083565
2347,193475.8015587466
2348,238120.05792522046
2349,172316.84809779646
2350,310432.8593544238
2351,241727.8127420798
2352,249785.39605996196
2353,237494.15631411585
2354,135789.34377924222
2355,141543.38325008756
2356,157668.86734938194
2357,198223.84847988066
2358,198361.8498556414
2359,128419.65608399695
2360,121374.82210739958
2361,140917.89703087276
2362,265160.88889911864
2363,147422.62564039472
2364,170097.09239907324
2365,224010.3340822831
2366,203266.54715552967
2367,227382.84432360748
2368,208380.9080217405
2369,209702.86448876315
2370,169973.86137957606
2371,156562.625810293
2372,195987.22319992146
2373,308669.1581260535
2374,310124.58101847547
2375,224097.6739429422
2376,280483.2966168123
2377,333987.7315679969
2378,156592.27612517469
2379,208354.28010772503
2380,167677.63301864167
2381,179176.9494903712
2382,228275.04455814863
2383,203424.7547926773
2384,250891.78640487127
2385,176216.5671508889
2386,134505.59243006475
2387,129081.96930327287
2388,113073.59852750365
2389,117251.35777606475
2390,144562.7672514749
2391,138945.40266805698
2392,112383.5516357947
2393,179167.5301208243
2394,134938.7049016532
2395,209770.18415364518
2396,148511.75205704896
2397,215239.80495936668
2398,131902.63928514556
2399,69189.38177765359
2400,71484.6787803963
2401,121967.33464526478
2402,139982.7646761224
2403,142176.05239474156
2404,155214.31035128192
2405,165339.45181978363
2406,144027.20159891626
2407,128949.2785368484
2408,160415.2210719498
2409,118242.88120757703
2410,181594.3341386561
2411,112203.62294859461
2412,144384.8305549228
2413,122991.86126582896
2414,138125.43558918647
2415,133430.5615023804
2416,125008.01644328205
2417,129469.58630472647
2418,124929.39462674137
2419,122044.92892862429
2420,121959.83236061069
2421,106335.23529637433
2422,103999.05148822926
2423,113758.74849487828
2424,160863.9784064403
2425,191580.4786971997
2426,121067.27324520178
2427,115155.25499592858
2428,175511.31442246662
2429,115792.91514593422
2430,134757.376015243
2431,108182.0301056356
2432,138888.28620264246
2433,138185.84591593032
2434,127919.93685059444
2435,143272.97846088218
2436,119533.17025130615
2437,107002.06722245744
2438,126290.80330275664
2439,109875.40849912843
2440,123663.47284253324
2441,104216.26381538072
2442,100304.4965288648
2443,137160.6719126067
2444,130857.35043464029
2445,95372.73727324848
2446,138547.55832540986
2447,190099.2107850156
2448,133394.75331491328
2449,118513.83699572565
2450,149244.12044940496
2451,116450.34020419199
2452,183896.60506763737
2453,101271.26171678322
2454,122188.30626578812
2455,114070.2550125734
2456,139743.50568935956
2457,127426.4306272382
2458,131565.48151886917
2459,110889.88883680775
2460,147463.0871514456
2461,130216.18665686673
2462,130369.65299192395
2463,128402.105589189
2464,166407.459433087
2465,138758.54907070656
2466,120841.19080001603
2467,151380.51841482826
2468,84767.64877101642
2469,77367.25253093282
2470,203596.27625721483
2471,205123.40735163222
2472,146169.07935080578
2473,105923.42860501257
2474,76396.24201399888
2475,221516.85481697487
2476,109534.33560139687
2477,119911.78154435444
2478,146880.9299684588
2479,102739.94960851921
2480,144866.4184141822
2481,122615.03528700591
2482,134133.5238278279
2483,106793.07075698081
2484,122172.40840152488
2485,127519.47621741847
2486,137307.704785916
2487,179923.9550299354
2488,175260.58868050593
2489,150639.4262424027
2490,141268.7737691697
2491,105332.89159962788
2492,196884.52980476638
2493,154070.7314479588
2494,140828.14421637062
2495,88557.51639124299
2496,241060.6862644355
2497,154659.50794043735
2498,107425.41150053391
2499,89064.44666478114
2500,117915.75591954596
2501,143696.2711193852
2502,138829.56304198742
2503,93900.53522502602
2504,142994.3400684759
2505,219603.94821550904
2506,262889.0843120759
2507,294963.68889283267
2508,267526.6391000511
2509,224315.59768126372
2510,224147.44885114706
2511,179956.92474223228
2512,201842.019871025
2513,236467.81891070935
2514,279666.00166749355
2515,144225.8522215619
2516,182274.3943630898
2517,141835.31539021895
2518,157582.7876948155
2519,218832.98640050652
2520,217411.1339380671
2521,191942.109937557
2522,225504.8461137506
2523,121780.25706330137
2524,134668.51269202534
2525,141408.23277997237
2526,135061.80333719967
2527,118960.45232121358
2528,128999.77030101027
2529,131979.3718081002
2530,126603.51656399426
2531,244924.20449833773
2532,228098.39415613923
2533,198581.74402474222
2534,227800.08037779026
2535,286147.1984376434
2536,234435.52934850598
2537,227619.72731253091
2538,189761.7378836514
2539,198069.5440040621
2540,182431.0946030125
2541,188025.80282738656
2542,162394.0905397082
2543,116000.90277072453
2544,113447.63958187004
2545,132598.41348583176
2546,131048.27965092515
2547,150064.0664662807
2548,166454.77844012488
2549,155420.31250081625
2550,1208098.3782546788
2551,148009.18823871875
2552,130582.33151481631
2553,79017.56973450338
2554,89491.03810679323
2555,117959.33293665011
2556,100836.12504813273
2557,106144.04012378796
2558,139151.35086182074
2559,119364.63822464737
2560,140489.1805052771
2561,142082.18690070137
2562,117745.86176296645
2563,128854.24499921672
2564,185488.2938495485
2565,130632.5283499669
2566,129159.16263905147
2567,122417.90136777023
2568,174183.8456157973
2569,212450.9043201911
2570,126125.53064952118
2571,167893.31138633224
2572,160355.1570890926
2573,200481.85162318466
2574,312793.6900285889
2575,138361.4294266345
2576,119926.65612039078
2577,121842.56740722303
2578,99181.99725655525
2579,65488.541909396736
2580,103945.94060012222
2581,119836.3934700397
2582,133777.49031841775
2583,262399.19659784227
2584,184300.54997296233
2585,189755.30218139375
2586,219993.1810512029
2587,205243.84796318252
2588,141981.90915593063
2589,160025.89848626798
2590,212103.47209610668
2591,244430.07115415132
2592,211915.33535854775
2593,245151.3045918037
2594,191466.2299636017
2595,214354.08497012968
2596,304006.6826237724
2597,191200.95155253066
2598,293450.3912723784
2599,340176.47003813944
2600,102541.53925383861
2601,145052.28009979727
2602,94245.30736865274
2603,102706.48828504454
2604,94580.68426182069
2605,93846.08133097444
2606,145638.6651115295
2607,236941.33668342727
2608,196910.38435061707
2609,186264.56501645062
2610,109379.71844971082
2611,105784.33696101166
2612,164700.58350267037
2613,139194.2878832764
2614,123481.08733792245
2615,167601.8324461962
2616,155324.17440562646
2617,178041.39815585272
2618,193456.78603392933
2619,195402.3484037929
2620,188949.59379986022
2621,174637.63022924657
2622,181098.01145105783
2623,233299.40853216
2624,312845.1890408234
2625,278774.36016656493
2626,187469.89385082014
2627,161970.51717772635
2628,408511.9551865204
2629,484732.85377088876
2630,335341.9549642759
2631,479228.4763310896
2632,386040.7514958279
2633,264815.2245955426
2634,405527.31837426627
2635,164578.68211883266
2636,185506.5592995763
2637,188786.50680367972
2638,270261.1276560223
2639,180020.39288918348
2640,159047.80456810482
2641,105062.70919161767
2642,182341.35346216924
2643,113569.7876290595
2644,125916.71089326125
2645,122492.77416392833
2646,106409.25875824828
2647,117977.48833368732
2648,147844.24528806566
2649,157321.7267266274
2650,141013.40559821768
2651,145793.06548833067
2652,390649.1706424402
2653,242445.3212641857
2654,242005.9492644902
2655,384411.5100562791
2656,318743.69248751097
2657,332812.5074788722
2658,286305.2637107201
2659,297865.6822593018
2660,353137.5755652828
2661,333959.782916749
2662,341781.0858305223
2663,286052.4693647268
2664,262514.6784789631
2665,295067.6652375033
2666,267465.35012083163
2667,184372.71507800504
2668,192401.5912994968
2669,185853.35766843197
2670,285303.70631975826
2671,196305.20269839393
2672,202221.26110381287
2673,199996.87467951927
2674,206188.93000695592
2675,171272.35937044927
2676,205919.6627057274
2677,202280.64480091052
2678,268289.3957745049
2679,277830.21228470956
2680,273522.10493606806
2681,403582.9842631363
2682,334737.5435668655
2683,551947.9819414966
2684,308807.85632406326
2685,340573.09995836846
2686,245841.6792066821
2687,300603.1226371738
2688,219271.74016983816
2689,205257.81914849897
2690,423148.2437619764
2691,183165.53927974086
2692,137009.86018333875
2693,206410.4141523936
2694,140933.25200859774
2695,199060.91638613536
2696,192985.8352626297
2697,187003.5746805453
2698,218164.26451536163
2699,170482.37043482435
2700,152375.75079144194
2701,171271.6958070313
2702,125723.36585008183
2703,151423.5283399889
2704,137421.86502732412
2705,116490.54965266815
2706,120023.13188244542
2707,140523.1406410559
2708,123911.76250971516
2709,103717.21118589482
2710,125335.72815077305
2711,182025.94153985963
2712,382918.1456075765
2713,171074.73119579683
2714,159211.88448670326
2715,155046.7257317862
2716,153939.20799376673
2717,200781.60690178457
2718,230846.49508834622
2719,165305.50462732458
2720,200427.71480166345
2721,137322.191648821
2722,169965.29052328953
2723,154516.89003218594
2724,130505.05770941627
2725,131965.55083975036
2726,143743.51499572766
2727,165306.1647820204
2728,191892.97841640722
2729,149577.5920238507
2730,146421.28588148725
2731,143386.08996725528
2732,124561.53994192019
2733,157803.23873887688
2734,149635.42964739888
